,Visit,Values,Arm
1264,0m,45.1859368442638,Placebo
1273,0m,41.9141607746063,Placebo
1285,0m,30.2092141483231,Placebo
1286,0m,47.3911500212242,Placebo
1287,0m,53.7121868589569,Placebo
1308,0m,41.9362637900716,Placebo
1307,0m,59.0846823872651,Placebo
1306,0m,45.3693414060829,Placebo
1305,0m,51.3833981078535,Placebo
1304,0m,38.8915736384909,Placebo
1303,0m,63.4996559646644,Placebo
1302,0m,69.1216083724624,Placebo
1301,0m,43.8111488282405,Placebo
1300,0m,52.4181766752276,Placebo
1299,0m,74.8014146774717,Placebo
1298,0m,40.8680448816564,Placebo
1297,0m,33.8320342524407,Placebo
1296,0m,56.7452608961139,Placebo
1295,0m,45.6037244422844,Placebo
1294,0m,58.356076193904,Placebo
1293,0m,43.9495575956647,Placebo
1292,0m,57.4647990345364,Placebo
1291,0m,54.9869435319434,Placebo
1290,0m,77.2444631190798,Placebo
1289,0m,67.5846957667574,Placebo
1288,0m,66.1963042153766,Placebo
1310,0m,57.6649971904704,Placebo
777,0m,34.5580760078069,Placebo
776,0m,43.0100054429556,Placebo
775,0m,40.4697283892947,Placebo
264,0m,21.788442746577,Placebo
263,0m,34.3051908721402,Placebo
262,0m,32.4098906581265,Placebo
261,0m,31.4539027019727,Placebo
260,0m,24.829179038844,Placebo
259,0m,60.3882791460856,Placebo
258,0m,49.3247825268532,Placebo
257,0m,24.4838683145674,Placebo
256,0m,22.1915203004515,Placebo
265,0m,39.2316807771166,Placebo
255,0m,41.4451849214751,Placebo
253,0m,27.2513593046343,Placebo
252,0m,58.0091048299009,Placebo
251,0m,44.7767751539947,Placebo
250,0m,57.1046212248708,Placebo
249,0m,47.4903885217282,Placebo
248,0m,58.3667294131813,Placebo
247,0m,61.1839972481638,Placebo
246,0m,78.137829898789,Placebo
245,0m,69.0780259177147,Placebo
254,0m,28.1579404329635,Placebo
244,0m,61.2188936023686,Placebo
266,0m,44.5873268752656,Placebo
268,0m,57.2311477522398,Placebo
288,0m,44.2023704508701,Placebo
287,0m,51.2429598676412,Placebo
286,0m,65.9430835916165,Placebo
285,0m,49.803684661817,Placebo
284,0m,72.3626024921195,Placebo
283,0m,56.1843217460462,Placebo
282,0m,30.0381357497294,Placebo
281,0m,79.9417312907703,Placebo
280,0m,39.9763839902142,Placebo
267,0m,40.0030074177372,Placebo
279,0m,61.0138953344954,Placebo
277,0m,62.372167517377,Placebo
276,0m,42.6519889987945,Placebo
275,0m,48.6471544948589,Placebo
274,0m,31.8844638222598,Placebo
273,0m,31.4579901210125,Placebo
272,0m,33.826563990168,Placebo
271,0m,21.3483654461498,Placebo
270,0m,31.6603911486724,Placebo
269,0m,50.048146693054,Placebo
278,0m,28.463616279412,Placebo
243,0m,54.4912580013574,Placebo
242,0m,51.3257903175447,Placebo
241,0m,31.2629249782999,Placebo
215,0m,68.603225586291,Placebo
214,0m,23.429966650144,Placebo
213,0m,41.2312332148796,Placebo
212,0m,45.1044158410199,Placebo
211,0m,45.6072840007875,Placebo
210,0m,24.6156294295319,Placebo
209,0m,25.6267268906221,Placebo
208,0m,22.8773949748064,Placebo
207,0m,29.040178021396,Placebo
216,0m,54.0657410186599,Placebo
206,0m,47.4705555900345,Placebo
204,0m,44.5050853146436,Placebo
203,0m,43.5168844210945,Placebo
202,0m,37.8776784291859,Placebo
201,0m,22.8060105609683,Placebo
200,0m,31.3044742583096,Placebo
199,0m,35.8202447526891,Placebo
198,0m,45.6627575485367,Placebo
197,0m,28.5229488850865,Placebo
196,0m,57.8103416498916,Placebo
205,0m,56.7174259013806,Placebo
217,0m,38.7072399215213,Placebo
218,0m,52.0117593727537,Placebo
219,0m,29.4732027293713,Placebo
240,0m,46.8244540108809,Placebo
239,0m,49.4014106918078,Placebo
238,0m,40.1019997654569,Placebo
237,0m,76.9600181092788,Placebo
236,0m,37.4048310182528,Placebo
235,0m,52.6225237184016,Placebo
234,0m,53.2485790582512,Placebo
233,0m,56.7068517478515,Placebo
232,0m,36.0515627250905,Placebo
231,0m,51.6260840143444,Placebo
230,0m,34.6772567918354,Placebo
229,0m,32.833326770108,Placebo
228,0m,25.584907913324,Placebo
227,0m,25.8799583315487,Placebo
226,0m,46.0976140086257,Placebo
225,0m,48.8121147444776,Placebo
224,0m,43.4567019509723,Placebo
223,0m,43.4288366157875,Placebo
222,0m,45.282762839628,Placebo
221,0m,27.4373552433765,Placebo
220,0m,45.6669975097128,Placebo
289,0m,32.9853382740039,Placebo
195,0m,49.3727866905039,Placebo
290,0m,28.9550013025505,Placebo
292,0m,81.0654363498954,Placebo
361,0m,56.9558495044667,Placebo
360,0m,58.5462338834969,Placebo
359,0m,70.6747371614348,Placebo
358,0m,51.5958383977216,Placebo
357,0m,56.4393773826223,Placebo
356,0m,59.9426781226583,Placebo
355,0m,53.9480644097354,Placebo
354,0m,67.0881234296856,Placebo
353,0m,45.3994966456554,Placebo
362,0m,57.7809336678927,Placebo
352,0m,55.1169114596671,Placebo
350,0m,39.3109501264866,Placebo
349,0m,56.7336705069827,Placebo
348,0m,26.7915906836564,Placebo
347,0m,46.3235993920284,Placebo
346,0m,26.5668034197025,Placebo
345,0m,24.9226503188679,Placebo
344,0m,26.0838676124225,Placebo
343,0m,13.205366868401,Placebo
342,0m,21.5222354438218,Placebo
351,0m,53.473070593547,Placebo
341,0m,44.3636845387965,Placebo
363,0m,40.0215215202657,Placebo
365,0m,54.1478279352535,Placebo
385,0m,43.2852454012622,Placebo
384,0m,60.160796833488,Placebo
383,0m,68.3773977206792,Placebo
382,0m,33.8854619867255,Placebo
381,0m,37.2664043157645,Placebo
380,0m,48.3138073833945,Placebo
379,0m,49.0281846123863,Placebo
378,0m,35.3666549752309,Placebo
377,0m,61.7561656583069,Placebo
364,0m,38.8208220936837,Placebo
376,0m,49.0860365750249,Placebo
374,0m,58.4821235586785,Placebo
373,0m,66.5778603281278,Placebo
372,0m,64.3423715865504,Placebo
371,0m,49.8467261821407,Placebo
370,0m,52.1583525649092,Placebo
369,0m,59.0840782611585,Placebo
368,0m,61.2490179278727,Placebo
367,0m,85.9405933149081,Placebo
366,0m,83.7457779514264,Placebo
375,0m,57.2836874609849,Placebo
340,0m,51.5427790030685,Placebo
339,0m,48.7133891110289,Placebo
338,0m,49.2070848719207,Placebo
312,0m,27.9653628787724,Placebo
311,0m,34.9211953728523,Placebo
310,0m,43.5687677807656,Placebo
309,0m,41.914209088325,Placebo
308,0m,46.3220167147192,Placebo
307,0m,29.6270464038999,Placebo
306,0m,51.4169344336427,Placebo
305,0m,55.3329312600487,Placebo
304,0m,31.9474707422431,Placebo
313,0m,35.3234644382637,Placebo
303,0m,39.0972516525405,Placebo
301,0m,38.9020908856229,Placebo
300,0m,35.1131011238562,Placebo
299,0m,51.2676154958524,Placebo
298,0m,70.4253183030317,Placebo
297,0m,51.481263099014,Placebo
296,0m,52.7956285355897,Placebo
295,0m,50.7771835446177,Placebo
294,0m,54.5393425555564,Placebo
293,0m,58.1034962681474,Placebo
302,0m,35.543166812087,Placebo
314,0m,36.7737488720981,Placebo
315,0m,57.7881095989423,Placebo
316,0m,51.9153266150315,Placebo
337,0m,47.6609673287804,Placebo
336,0m,17.6409289246763,Placebo
335,0m,33.0762248744308,Placebo
334,0m,28.0512139732204,Placebo
333,0m,44.5941608860269,Placebo
332,0m,34.1125034307587,Placebo
331,0m,61.2435123069308,Placebo
330,0m,55.7794179490419,Placebo
329,0m,25.0758566755908,Placebo
328,0m,31.278079677595,Placebo
327,0m,46.6514147841046,Placebo
326,0m,32.1023751749671,Placebo
325,0m,20.618925709504,Placebo
324,0m,45.695834925057,Placebo
323,0m,33.8378042707325,Placebo
322,0m,52.26263565683,Placebo
321,0m,37.6940996378643,Placebo
320,0m,28.8316835688878,Placebo
319,0m,40.5144759860962,Placebo
318,0m,36.2156926754231,Placebo
317,0m,42.8756136777632,Placebo
291,0m,74.9536104108633,Placebo
194,0m,27.2724025713461,Placebo
193,0m,32.2362789310029,Placebo
192,0m,39.2834282386791,Placebo
69,0m,48.6395285288292,Placebo
68,0m,30.9030350661778,Placebo
67,0m,41.1412710268815,Placebo
66,0m,42.0337191176917,Placebo
65,0m,36.3977983172159,Placebo
64,0m,32.8538715726634,Placebo
63,0m,42.7354654398709,Placebo
62,0m,32.0744347770255,Placebo
61,0m,59.2904533895358,Placebo
70,0m,34.4982687313944,Placebo
60,0m,56.3747016934384,Placebo
58,0m,24.9428532552765,Placebo
57,0m,42.9293151068382,Placebo
56,0m,33.7511795225786,Placebo
55,0m,19.5232048378575,Placebo
54,0m,42.2501749139013,Placebo
53,0m,37.3092497098897,Placebo
52,0m,29.3597117491811,Placebo
51,0m,72.4267280205393,Placebo
50,0m,33.4354588357348,Placebo
59,0m,20.8907111562687,Placebo
49,0m,40.2090340570605,Placebo
71,0m,53.7505058969865,Placebo
73,0m,31.1968110979354,Placebo
93,0m,31.6630996512441,Placebo
92,0m,53.0161240953385,Placebo
91,0m,37.5964545340795,Placebo
90,0m,29.4786641201052,Placebo
89,0m,44.9598343655779,Placebo
88,0m,54.2086778130282,Placebo
87,0m,43.9081307554199,Placebo
86,0m,63.2057571726325,Placebo
85,0m,43.380190508179,Placebo
72,0m,47.6787730654885,Placebo
84,0m,37.3375965446264,Placebo
82,0m,34.445371267219,Placebo
81,0m,56.8474774605676,Placebo
80,0m,27.3280223939869,Placebo
79,0m,52.950113330375,Placebo
78,0m,35.930875508051,Placebo
77,0m,43.0295346890112,Placebo
76,0m,45.1783295395687,Placebo
75,0m,44.9889057636058,Placebo
74,0m,49.1115774520659,Placebo
83,0m,68.1422319581271,Placebo
48,0m,39.5683561285141,Placebo
47,0m,51.362550675363,Placebo
46,0m,20.9221200398479,Placebo
20,0m,86.3139016578231,Placebo
19,0m,47.5327136414748,Placebo
18,0m,71.352123345277,Placebo
17,0m,34.125422838189,Placebo
16,0m,68.2461579707884,Placebo
15,0m,48.291730593195,Placebo
14,0m,60.5753771472385,Placebo
13,0m,49.980174767626,Placebo
12,0m,63.339016938515,Placebo
21,0m,36.387268767663,Placebo
11,0m,30.3283588858,Placebo
9,0m,34.8331279098078,Placebo
8,0m,33.7274939591219,Placebo
7,0m,38.0236435458819,Placebo
6,0m,16.0632008780108,Placebo
5,0m,51.4307194220741,Placebo
4,0m,33.1440065934789,Placebo
3,0m,37.5866752683948,Placebo
2,0m,46.8303150529533,Placebo
3107,0m,44.4910823966158,Placebo
10,0m,62.4212347066121,Placebo
22,0m,22.6532455217791,Placebo
23,0m,39.9929136816451,Placebo
24,0m,31.7393921024987,Placebo
45,0m,40.3461565278365,Placebo
44,0m,54.329556568422,Placebo
43,0m,37.1198840754781,Placebo
42,0m,49.640923358049,Placebo
41,0m,58.659464220222,Placebo
40,0m,25.8655643364589,Placebo
39,0m,43.5397173844528,Placebo
38,0m,40.8661930840674,Placebo
37,0m,38.958427722456,Placebo
36,0m,25.2750094326166,Placebo
35,0m,29.1638004514997,Placebo
34,0m,82.3167887832755,Placebo
33,0m,39.977626109815,Placebo
32,0m,48.2450647562804,Placebo
31,0m,31.2343852420748,Placebo
30,0m,59.638183126082,Placebo
29,0m,30.9331099138906,Placebo
28,0m,53.0442594356437,Placebo
27,0m,63.4708603337114,Placebo
26,0m,38.603569415311,Placebo
25,0m,31.453228313827,Placebo
94,0m,49.3229993280681,Placebo
95,0m,35.0102797018204,Placebo
96,0m,72.5948859754186,Placebo
97,0m,38.5720901815806,Placebo
166,0m,46.5650093166334,Placebo
165,0m,45.0007522285143,Placebo
164,0m,12.2629151180652,Placebo
163,0m,32.2288325634723,Placebo
162,0m,30.6910037118215,Placebo
161,0m,40.1601702639449,Placebo
160,0m,30.2645665481144,Placebo
159,0m,61.4398406849285,Placebo
158,0m,54.0693973364521,Placebo
167,0m,44.8754351421059,Placebo
157,0m,23.3662650074859,Placebo
155,0m,45.4096896263504,Placebo
154,0m,31.6452357798313,Placebo
153,0m,19.4400516635944,Placebo
152,0m,50.7270206945469,Placebo
151,0m,50.0883812443424,Placebo
150,0m,49.3219592793646,Placebo
149,0m,49.6332423080896,Placebo
148,0m,51.1284875473721,Placebo
147,0m,19.6126291849521,Placebo
156,0m,27.7408738226666,Placebo
168,0m,50.1333137007194,Placebo
169,0m,46.4350176342411,Placebo
170,0m,16.2612670336346,Placebo
191,0m,31.5620108145518,Placebo
190,0m,26.0019350470092,Placebo
189,0m,22.9273495840744,Placebo
188,0m,19.5542236382021,Placebo
187,0m,57.9197606465875,Placebo
186,0m,57.8159783563929,Placebo
185,0m,43.846642450042,Placebo
184,0m,45.6278516769825,Placebo
183,0m,47.8709891739535,Placebo
182,0m,22.4053773169954,Placebo
181,0m,42.3460715445667,Placebo
180,0m,32.872594682851,Placebo
179,0m,56.7875480034771,Placebo
178,0m,43.0611076159321,Placebo
177,0m,53.9293475651139,Placebo
176,0m,61.6338840530401,Placebo
175,0m,27.0830688681274,Placebo
174,0m,38.9209879400521,Placebo
173,0m,44.8485063171345,Placebo
172,0m,42.6561732244665,Placebo
171,0m,20.4437573657814,Placebo
146,0m,41.6457838635051,Placebo
386,0m,53.8280954544708,Placebo
145,0m,34.6069087350122,Placebo
143,0m,40.9285326837959,Placebo
117,0m,70.9051416747776,Placebo
116,0m,49.8296211653584,Placebo
115,0m,66.6124264925666,Placebo
114,0m,67.1108813536647,Placebo
113,0m,67.898705118085,Placebo
112,0m,63.2217016284534,Placebo
111,0m,83.7006223464686,Placebo
110,0m,86.686959148258,Placebo
109,0m,54.3799317896542,Placebo
118,0m,65.5337166268664,Placebo
108,0m,58.6405418534625,Placebo
106,0m,67.9594053875847,Placebo
105,0m,52.7177441326436,Placebo
104,0m,31.9074620152795,Placebo
103,0m,38.6601353437561,Placebo
102,0m,42.4524880080015,Placebo
101,0m,57.012155507685,Placebo
100,0m,49.1754684630234,Placebo
99,0m,58.9201810031482,Placebo
98,0m,47.0818462357997,Placebo
107,0m,71.5811463895254,Placebo
119,0m,64.6286246831744,Placebo
120,0m,55.050877154352,Placebo
121,0m,51.738797450417,Placebo
142,0m,63.1684338656227,Placebo
141,0m,64.6691646607583,Placebo
140,0m,26.0258874393909,Placebo
139,0m,37.9399209377219,Placebo
138,0m,51.7104766660601,Placebo
137,0m,43.3623926966302,Placebo
136,0m,21.1387069868894,Placebo
135,0m,62.3969566134094,Placebo
134,0m,71.2576251622065,Placebo
133,0m,72.6709411231705,Placebo
132,0m,62.8110155724353,Placebo
131,0m,46.1990399673691,Placebo
130,0m,51.1675307613931,Placebo
129,0m,56.3496730862191,Placebo
128,0m,51.8361861916163,Placebo
127,0m,49.4197958623867,Placebo
126,0m,85.7660890861613,Placebo
125,0m,67.7935568802771,Placebo
124,0m,51.9732602430906,Placebo
123,0m,44.1108866302118,Placebo
122,0m,70.2741340157497,Placebo
144,0m,52.5531166567969,Placebo
1552,0m,34.8914114195946,Placebo
387,0m,49.1565775125767,Placebo
389,0m,31.2060274520391,Placebo
653,0m,49.5872605520187,Placebo
652,0m,58.3752669308552,Placebo
651,0m,48.6205774643569,Placebo
650,0m,45.2432697280245,Placebo
649,0m,46.9575472291824,Placebo
648,0m,49.829010825013,Placebo
647,0m,54.3684075785673,Placebo
646,0m,76.9393511105845,Placebo
645,0m,76.6863910908603,Placebo
654,0m,34.9083837567368,Placebo
644,0m,37.3466890459191,Placebo
642,0m,33.1007758737666,Placebo
641,0m,49.8295482785864,Placebo
640,0m,54.8046642403183,Placebo
639,0m,42.356457639512,Placebo
638,0m,66.1798620471123,Placebo
637,0m,46.3009216915718,Placebo
636,0m,32.247998577459,Placebo
635,0m,66.2258225865708,Placebo
634,0m,40.8248724213187,Placebo
643,0m,24.6145557243937,Placebo
633,0m,61.3074055952791,Placebo
655,0m,39.1978171927485,Placebo
657,0m,38.7407692200769,Placebo
677,0m,49.5637059676048,Placebo
676,0m,31.6681884330593,Placebo
675,0m,44.3807463549645,Placebo
674,0m,51.5630185837767,Placebo
673,0m,34.6831368965949,Placebo
672,0m,63.7922162114078,Placebo
671,0m,37.9980993986538,Placebo
670,0m,46.7593251292775,Placebo
669,0m,53.453585471958,Placebo
656,0m,51.2536527473117,Placebo
668,0m,48.5707821776103,Placebo
666,0m,47.723421231923,Placebo
665,0m,56.8568432773626,Placebo
664,0m,41.5281912114151,Placebo
663,0m,65.3466116388448,Placebo
662,0m,29.5445290612605,Placebo
661,0m,60.8674672891053,Placebo
660,0m,44.9198547657302,Placebo
659,0m,51.9070232781619,Placebo
658,0m,54.0578704973096,Placebo
667,0m,34.2796390352164,Placebo
632,0m,28.2019889632902,Placebo
631,0m,52.9322985901949,Placebo
630,0m,40.1683360171031,Placebo
604,0m,33.3798635861558,Placebo
603,0m,50.8995764779784,Placebo
602,0m,40.1652433374915,Placebo
601,0m,64.4333805448748,Placebo
600,0m,64.3164097099097,Placebo
599,0m,24.3871289129849,Placebo
598,0m,34.4087979652812,Placebo
597,0m,51.5122540035933,Placebo
596,0m,43.482630629291,Placebo
605,0m,43.5457870788652,Placebo
595,0m,22.5086908044634,Placebo
593,0m,32.8365082988749,Placebo
592,0m,44.4890612597628,Placebo
591,0m,37.0471053772141,Placebo
590,0m,35.946849355631,Placebo
589,0m,44.7952097860246,Placebo
588,0m,41.5813108714589,Placebo
587,0m,33.5233933467061,Placebo
586,0m,36.1381590653479,Placebo
585,0m,57.6762139706546,Placebo
594,0m,46.2532105256385,Placebo
606,0m,20.911329708198,Placebo
607,0m,51.7366314089375,Placebo
608,0m,49.8585814198655,Placebo
629,0m,41.0886934425618,Placebo
628,0m,41.5008143664321,Placebo
627,0m,42.0272517418595,Placebo
626,0m,38.842699265708,Placebo
625,0m,35.6135948831859,Placebo
624,0m,43.0077113528393,Placebo
623,0m,37.9518293776691,Placebo
622,0m,63.3348952870199,Placebo
621,0m,25.7659413673779,Placebo
620,0m,43.2778866701956,Placebo
619,0m,57.1851241702083,Placebo
618,0m,27.3255204496843,Placebo
617,0m,59.1226627551706,Placebo
616,0m,27.914339199109,Placebo
615,0m,32.7952332497314,Placebo
614,0m,23.5792821966171,Placebo
613,0m,19.9491946981271,Placebo
612,0m,13.8020524034627,Placebo
611,0m,52.1955278163753,Placebo
610,0m,50.321021569273,Placebo
609,0m,48.7485020288272,Placebo
678,0m,39.327710329379,Placebo
584,0m,40.0480468905829,Placebo
679,0m,49.9339889524538,Placebo
681,0m,79.7439382745159,Placebo
750,0m,44.1204794688781,Placebo
749,0m,49.5496611798942,Placebo
748,0m,34.7160010466535,Placebo
747,0m,44.1807499256049,Placebo
746,0m,60.2499865268383,Placebo
745,0m,30.4962754622457,Placebo
744,0m,42.5938037169008,Placebo
743,0m,27.8189171607774,Placebo
742,0m,43.5767342770627,Placebo
751,0m,50.6435505862575,Placebo
741,0m,34.6011690084969,Placebo
739,0m,69.469801267089,Placebo
738,0m,54.2319383103063,Placebo
737,0m,50.7119677062574,Placebo
736,0m,35.7896929628907,Placebo
735,0m,59.612794132972,Placebo
734,0m,39.1078668815441,Placebo
733,0m,48.2104061775993,Placebo
732,0m,36.3545699515743,Placebo
731,0m,56.946317826404,Placebo
740,0m,49.0910069770332,Placebo
730,0m,71.0546452075898,Placebo
752,0m,36.3087845257156,Placebo
754,0m,27.6215169608376,Placebo
774,0m,48.2212341285431,Placebo
773,0m,27.7516711665175,Placebo
772,0m,47.4774241959837,Placebo
771,0m,31.2147324431588,Placebo
770,0m,37.2820180012989,Placebo
769,0m,38.884841883622,Placebo
768,0m,42.5455301395372,Placebo
767,0m,44.2480684512291,Placebo
766,0m,27.9146029412612,Placebo
753,0m,27.6326789377247,Placebo
765,0m,35.0867164221329,Placebo
763,0m,61.7954366869912,Placebo
762,0m,42.1317977096904,Placebo
761,0m,37.0027121340758,Placebo
760,0m,39.6518771338586,Placebo
759,0m,38.7543369592788,Placebo
758,0m,43.9867495762928,Placebo
757,0m,67.4824598061531,Placebo
756,0m,63.4151245346652,Placebo
755,0m,26.8553797750961,Placebo
764,0m,32.5707004255761,Placebo
729,0m,43.5752540852263,Placebo
728,0m,50.3725023742335,Placebo
727,0m,76.8549316003203,Placebo
701,0m,57.3588467804014,Placebo
700,0m,37.3705358280692,Placebo
699,0m,52.8759486709749,Placebo
698,0m,42.9482213834639,Placebo
697,0m,49.1682842283657,Placebo
696,0m,42.3677943022373,Placebo
695,0m,40.4493601409846,Placebo
694,0m,57.016528163585,Placebo
693,0m,48.9196747035012,Placebo
702,0m,44.2124578615309,Placebo
692,0m,47.1182383382522,Placebo
690,0m,62.0376909982437,Placebo
689,0m,47.3052825301524,Placebo
688,0m,32.610165453367,Placebo
687,0m,53.6836196732763,Placebo
686,0m,37.579612427331,Placebo
685,0m,50.1004515375536,Placebo
684,0m,46.944216092552,Placebo
683,0m,54.8597456662291,Placebo
682,0m,62.6960476972494,Placebo
691,0m,41.0448269052547,Placebo
703,0m,54.5507785280297,Placebo
704,0m,28.1815132666203,Placebo
705,0m,60.7082005869746,Placebo
726,0m,39.5723883766864,Placebo
725,0m,44.0257894332872,Placebo
724,0m,55.9630869013549,Placebo
723,0m,43.3855797497243,Placebo
722,0m,57.9066343666052,Placebo
721,0m,43.8120261508097,Placebo
720,0m,55.3785433503677,Placebo
719,0m,45.9659983438411,Placebo
718,0m,72.5816524018361,Placebo
717,0m,67.3554022868771,Placebo
716,0m,66.7780587916101,Placebo
715,0m,51.9728717847221,Placebo
714,0m,44.0480608951005,Placebo
713,0m,35.0235960966655,Placebo
712,0m,53.1169508449781,Placebo
711,0m,28.8684806288831,Placebo
710,0m,32.1088031131849,Placebo
709,0m,84.5337741295469,Placebo
708,0m,35.7492026451911,Placebo
707,0m,50.0625575113617,Placebo
706,0m,34.5361922372554,Placebo
680,0m,58.1410430193466,Placebo
583,0m,46.1020104833312,Placebo
582,0m,43.0698227962279,Placebo
581,0m,25.25797357537,Placebo
458,0m,28.4847064091822,Placebo
457,0m,51.314770360665,Placebo
456,0m,42.3383084863913,Placebo
455,0m,28.2068010258032,Placebo
454,0m,31.7692428292908,Placebo
453,0m,32.2604912194369,Placebo
452,0m,37.7997738775071,Placebo
451,0m,58.2801326810708,Placebo
450,0m,63.0850602688541,Placebo
459,0m,49.1319207635652,Placebo
449,0m,38.1448431105858,Placebo
447,0m,36.4848196586879,Placebo
446,0m,31.4097687397711,Placebo
445,0m,38.2352356840843,Placebo
444,0m,41.1423734333853,Placebo
443,0m,43.0092534271053,Placebo
442,0m,31.8716730148869,Placebo
441,0m,58.4998654298052,Placebo
440,0m,49.0675453361123,Placebo
439,0m,30.5255116252618,Placebo
448,0m,41.584809505811,Placebo
438,0m,31.2411723330701,Placebo
460,0m,30.7471089558065,Placebo
462,0m,47.3059958514136,Placebo
482,0m,42.582602472573,Placebo
481,0m,49.217410889802,Placebo
480,0m,57.6285770788018,Placebo
479,0m,52.8135935906094,Placebo
478,0m,55.5591070043664,Placebo
477,0m,49.8945377962777,Placebo
476,0m,31.4883999912396,Placebo
475,0m,36.8394348616401,Placebo
474,0m,47.4975129570047,Placebo
461,0m,37.3082941359449,Placebo
473,0m,40.1898891932496,Placebo
471,0m,73.4484380209516,Placebo
470,0m,48.6137602210351,Placebo
469,0m,37.9790436531277,Placebo
468,0m,27.9236423861709,Placebo
467,0m,51.9621395830729,Placebo
466,0m,36.0456355334609,Placebo
465,0m,39.6045496079888,Placebo
464,0m,31.5667703384533,Placebo
463,0m,35.8345025833594,Placebo
472,0m,35.622690751613,Placebo
437,0m,41.1872092134347,Placebo
436,0m,35.7786781343375,Placebo
435,0m,31.4873070237443,Placebo
409,0m,33.9097554392389,Placebo
408,0m,45.9468414415525,Placebo
407,0m,26.3365284551603,Placebo
406,0m,41.5516835295498,Placebo
405,0m,61.2559587059216,Placebo
404,0m,38.2145878314893,Placebo
403,0m,29.2932000730139,Placebo
402,0m,52.8222143745649,Placebo
401,0m,38.254710413126,Placebo
410,0m,37.2325556515852,Placebo
400,0m,65.4097868338951,Placebo
398,0m,32.752450303443,Placebo
397,0m,36.5088620827444,Placebo
396,0m,35.5379294283011,Placebo
395,0m,36.973799206838,Placebo
394,0m,45.8902965219188,Placebo
393,0m,45.0169948391052,Placebo
392,0m,40.053587213507,Placebo
391,0m,45.3766694927926,Placebo
390,0m,44.7317109355977,Placebo
399,0m,34.9783397658174,Placebo
411,0m,39.7135091726849,Placebo
412,0m,67.5031827286443,Placebo
413,0m,24.5771946918282,Placebo
434,0m,40.1111935286636,Placebo
433,0m,51.9504787093704,Placebo
432,0m,39.6239998222127,Placebo
431,0m,30.3050867370762,Placebo
430,0m,59.3019561155329,Placebo
429,0m,30.5332205741039,Placebo
428,0m,47.1727726436309,Placebo
427,0m,45.0752337809044,Placebo
426,0m,32.3740811960724,Placebo
425,0m,43.4369374573882,Placebo
424,0m,35.4655946078,Placebo
423,0m,43.5627652477596,Placebo
422,0m,49.661085394897,Placebo
421,0m,63.3758879113789,Placebo
420,0m,48.7020777488095,Placebo
419,0m,48.6860868239099,Placebo
418,0m,35.6684675339845,Placebo
417,0m,34.5497117882842,Placebo
416,0m,31.8165353856362,Placebo
415,0m,46.1436026475665,Placebo
414,0m,33.6320051574914,Placebo
483,0m,33.8111779722991,Placebo
484,0m,42.1382406533525,Placebo
485,0m,33.1352214095561,Placebo
486,0m,46.9565776881309,Placebo
555,0m,67.9423978969986,Placebo
554,0m,35.1818299167319,Placebo
553,0m,41.404417028224,Placebo
552,0m,69.1579122988857,Placebo
551,0m,32.367097651881,Placebo
550,0m,50.7483130565587,Placebo
549,0m,48.2356051485576,Placebo
548,0m,39.6357116390717,Placebo
547,0m,48.4559821729974,Placebo
556,0m,44.565302186713,Placebo
546,0m,35.4346362175305,Placebo
544,0m,49.5254327869297,Placebo
543,0m,56.3794741491878,Placebo
542,0m,58.8913514478688,Placebo
541,0m,60.0764561042343,Placebo
540,0m,51.1283217360997,Placebo
539,0m,36.2100272102037,Placebo
538,0m,38.8234135042496,Placebo
537,0m,48.8222544658154,Placebo
536,0m,33.7621269188926,Placebo
545,0m,44.2307394817554,Placebo
557,0m,34.7504817936294,Placebo
558,0m,38.8275972471519,Placebo
559,0m,36.5536979311725,Placebo
580,0m,31.7473188753218,Placebo
579,0m,31.1127928080479,Placebo
578,0m,35.5123934431269,Placebo
577,0m,59.8634802783296,Placebo
576,0m,62.1395298487233,Placebo
575,0m,51.4312358006021,Placebo
574,0m,43.2011682049953,Placebo
573,0m,38.1449370115928,Placebo
572,0m,32.5099079675385,Placebo
571,0m,35.1561434105557,Placebo
570,0m,40.6920544423129,Placebo
569,0m,51.6926273674583,Placebo
568,0m,35.3293142809335,Placebo
567,0m,59.4620791375192,Placebo
566,0m,49.6875314755383,Placebo
565,0m,36.2230772903441,Placebo
564,0m,46.411101981189,Placebo
563,0m,45.1079474829994,Placebo
562,0m,35.8845291826605,Placebo
561,0m,32.9433983600181,Placebo
560,0m,54.8254816800542,Placebo
535,0m,34.1114607054227,Placebo
388,0m,50.1770899940553,Placebo
534,0m,79.0192645597379,Placebo
532,0m,40.6595723193839,Placebo
506,0m,45.8258099919117,Placebo
505,0m,38.3066421571083,Placebo
504,0m,58.5684976268094,Placebo
503,0m,37.5730839359552,Placebo
502,0m,42.6963585570735,Placebo
501,0m,58.1516810069913,Placebo
500,0m,31.1480905299447,Placebo
499,0m,48.1136512842187,Placebo
498,0m,28.1688188305634,Placebo
507,0m,37.0848228417262,Placebo
497,0m,43.4173739299253,Placebo
495,0m,32.1943221570785,Placebo
494,0m,35.7760199065458,Placebo
493,0m,41.9594877164227,Placebo
492,0m,65.8278659143161,Placebo
491,0m,37.9845413378922,Placebo
490,0m,41.2290589251721,Placebo
489,0m,60.3796242467573,Placebo
488,0m,31.8593248514243,Placebo
487,0m,43.979606026419,Placebo
496,0m,31.0788626177188,Placebo
