"","taxon","stat","p","p.adj"
"72","Butyrivibrio",7695,0.148441985485503,0.612735524632431
"73","ASV_307",7178,0.937948020505429,0.981751925565585
"74","Mycoplasma",6866,0.306661848469352,0.715544313095156
"75","Tannerella",7594,0.296960005282515,0.706660416540424
"76","ASV_329",7366,0.278017325276744,0.701879804797025
"77","ASV_331",7399.5,0.381340654863774,0.789038219986145
"78","Filifactor",7013,0.515491470407691,0.841833626238536
"79","Dialister",6932.5,0.258797204068573,0.687151197009659
"80","ASV_339",7192,0.97172864708212,0.981751925565585
"81","Peptococcus",7121,0.807887754660707,0.935448979080818
"82","Staphylococcus",7250,0.60170235159309,0.841833626238536
"83","Hyphomicrobium",7068.5,0.384271860382863,0.789038219986145
"84","ASV_383",6942,0.174056532492169,0.612735524632431
"85","Psychrobacter",7250,0.60170235159309,0.841833626238536
"86","ASV_409",7305.5,0.451372869731191,0.841833626238536
"87","F0332",7131,0.630383744540201,0.841833626238536
"88","ASV_421",7312.5,0.168739563878997,0.612735524632431
"89","ASV_422",6949.5,0.0394608913994503,0.607549981044262
"90","ASV_428",7127,0.609168330564744,0.841833626238536
"91","Peptoanaerobacter",7244,0.786187575634018,0.917218838239688
"92","Delftia",7190.5,0.969888822276781,0.981751925565585
"93","Sphingopyxis",7185,0.957152949630211,0.981751925565585
"94","Lentimicrobium",6933.5,0.197754048481268,0.619682714894337
"95","ASV_461",7486,0.169061697098198,0.612735524632431
"96","ASV_472",7066.5,0.376799867624473,0.789038219986145
"97","ASV_485",6948,0.0893498688423962,0.607549981044262
"98","Amnipila",7127,0.664351177979075,0.852584011739813
"99","Bulleidia",7005,0.329381658751348,0.736368736591564
"100","Anaeroglobus",7191.5,0.976577998090515,0.981751925565585
"101","ASV_508",7246,0.706971030277843,0.870988309302303
"102","Rikenellaceae_RC9_gut_group",7071,0.298265760228101,0.706660416540424
"103","ASV_525",7130,0.529821856990709,0.841833626238536
"104","Sneathia",7250,0.60170235159309,0.841833626238536
"105","ASV_533",7072.5,0.147856109831372,0.612735524632431
"106","ASV_540",6938.5,0.124964835316363,0.612735524632431
"107","Centipeda",7241,0.831017332595002,0.955049770295748
"108","ASV_561",7242,0.769117230103931,0.906379083826754
"109","Acinetobacter",7312.5,0.168739563878997,0.612735524632431
"110","ASV_572",7130,0.529821856990709,0.841833626238536
"111","ASV_586",7132,0.542560003425181,0.841833626238536
"112","Defluviitaleaceae_UCG-011",6825,0.0268860890056745,0.591493958124838
"113","ASV_591",7250,0.60170235159309,0.841833626238536
"114","ASV_596",7312.5,0.168739563878997,0.612735524632431
"115","Johnsonella",7475,0.243263802371975,0.672190206632305
"116","ASV_639",7058,0.499820778212509,0.841833626238536
"117","ASV_644",7246,0.749685471362334,0.894973353409297
"118","Rodentibacter",7370,0.190796462061567,0.612735524632431
"119","ASV_682",7002,0.218117633601686,0.640278574602776
"120","ASV_689",7311,0.334713062087074,0.736368736591564
"121","Kingella",7334,0.60045100121997,0.841833626238536
"122","Shuttleworthia",7428,0.110562731971828,0.612735524632431
"123","Family_XIII_UCG-001",7364,0.283710216457908,0.704699569911577
"124","Fretibacterium",6946,0.0867874545226802,0.607549981044262
"125","Alysiella",7183,0.934221606051473,0.981751925565585
"126","ASV_817",7370,0.190796462061567,0.612735524632431
"127","ASV_821",7189.5,0.963201764192177,0.981751925565585
"128","ASV_844",7193,0.981150239596912,0.981751925565585
"129","Lactobacillus",7423.5,0.173577207755704,0.612735524632431
"130","ASV_854",7188,0.961600537246981,0.981751925565585
"131","ASV_860",7371,0.0907379841819353,0.607549981044262
"132","ASV_861",7131,0.536171888824326,0.841833626238536
"133","ASV_894",7311,0.334713062087074,0.736368736591564
"134","Olsenella",7304.5,0.455516207628095,0.841833626238536
"135","ASV_920",7192,0.97172864708212,0.981751925565585
"136","Scardovia",7252,0.588310716397963,0.841833626238536
"137","ASV_934",7070,0.294386209447964,0.706660416540424
"138","ASV_964",7312.5,0.168739563878997,0.612735524632431
"139","Prevotellaceae_YAB2003_group",7250,0.60170235159309,0.841833626238536
"140","Mobiluncus",7366,0.201195686654006,0.619682714894337
"141","ASV_1004",7124,0.650507802093414,0.841833626238536
"142","Desulfomicrobium",7072.5,0.147856109831372,0.612735524632431
"143","ASV_1095",7072.5,0.147856109831372,0.612735524632431
"144","ASV_1098",7072.5,0.147856109831372,0.612735524632431
"145","ASV_1121",7192,0.97172864708212,0.981751925565585
"146","ASV_1135",7250,0.60170235159309,0.841833626238536
"147","ASV_1306",7192,0.97172864708212,0.981751925565585
"148","ASV_1325",7250,0.60170235159309,0.841833626238536
"149","ASV_1483",7132,0.542560003425181,0.841833626238536
"150","Roseburia",7193,0.981150239596912,0.981751925565585
"151","Desulfobulbus",7252,0.588310716397963,0.841833626238536
"152","Phocaeicola",7192,0.97172864708212,0.981751925565585
"153","ASV_1797",7312.5,0.168739563878997,0.612735524632431
"154","ASV_1802",7072.5,0.147856109831372,0.612735524632431
