"","taxon","stat","p","p.adj"
"108","ASV_540",6289,0.0919399910299993,0.728557500704706
"109","Centipeda",6867,0.541786788110018,0.755290880712474
"110","ASV_561",6675,0.3334177139307,0.728557500704706
"111","Lactobacillus",7285,0.868511867409068,0.894835037049053
"112","Acinetobacter",6852,0.523464063162739,0.753708051103379
"113","ASV_572",6660,0.319661254384469,0.728557500704706
"114","ASV_586",6590,0.260435948335842,0.728557500704706
"115","Defluviitaleaceae_UCG-011",6330,0.107619032410739,0.728557500704706
"116","ASV_591",6791,0.452363256561424,0.737734668255453
"117","ASV_596",6846,0.516225022037452,0.753708051103379
"118","Johnsonella",7086,0.839329619226968,0.891787720428653
"119","ASV_639",6623,0.287338670510602,0.728557500704706
"120","ASV_644",6688,0.345644383317205,0.728557500704706
"121","Rodentibacter",7014,0.736359385759727,0.834540637194357
"122","ASV_682",6453,0.167526543955729,0.728557500704706
"123","ASV_689",6988,0.700207049804407,0.822812849968629
"124","Family_XIII_UCG-001",6967,0.671490613988468,0.821904511521885
"125","Alysiella",6712,0.368956899147362,0.728557500704706
"126","ASV_817",6983,0.693328933207402,0.822812849968629
"127","ASV_821",6677,0.335280354847826,0.728557500704706
"128","ASV_844",6705,0.362058489347879,0.728557500704706
"129","ASV_854",6759,0.417363257647094,0.728557500704706
"130","ASV_860",6919,0.607679951226604,0.768388698658434
"131","ASV_861",6623,0.287338670510602,0.728557500704706
"132","ASV_894",6847,0.517427913909583,0.753708051103379
"133","Olsenella",6932,0.624695392687866,0.777060122611736
"134","ASV_920",6678,0.33621418367736,0.728557500704706
"135","Fretibacterium",6229,0.0723581762894217,0.728557500704706
"136","Scardovia",6840,0.509038239074818,0.753708051103379
"137","ASV_934",6501,0.196734763182842,0.728557500704706
"138","ASV_964",6926,0.616816494125551,0.773548554108272
"139","Mobiluncus",7027,0.75466281834837,0.842798621951099
"140","ASV_1004",6687,0.344693847795172,0.728557500704706
"141","Desulfomicrobium",6493,0.191623583911079,0.728557500704706
"142","ASV_1095",6510,0.202603371062483,0.728557500704706
"143","ASV_1098",6561,0.238277036419302,0.728557500704706
