"","taxon","stat","p","p.adj"
"61","Atopobium",7299,0.848025786874203,0.888407967201547
"62","Selenomonas",6789.5,0.450553438970864,0.654577637750123
"63","ASV_260",6849,0.519681963643624,0.703055009410834
"64","Parvimonas",7053.5,0.792322079375702,0.84027875174874
"65","Catonella",7769,0.286404164936445,0.61758015604326
"66","Cardiobacterium",7519,0.547835072268182,0.703055009410834
"67","ASV_280",6424.5,0.15164586127906,0.61758015604326
"68","ASV_283",6572,0.246331609542238,0.61758015604326
"69","Comamonas",6750.5,0.408168285732617,0.647698482750283
"70","ASV_286",6655,0.314966682283573,0.61758015604326
"71","Capnocytophaga",7421,0.675485278593333,0.75197970390821
"72","Butyrivibrio",7638.5,0.410315968289141,0.647698482750283
"73","ASV_307",6721,0.377761107670345,0.647698482750283
"74","Mycoplasma",6582,0.25403089713703,0.61758015604326
"75","Tannerella",7380,0.732090550218058,0.793957357278739
"76","ASV_329",6871.5,0.54718643569702,0.703055009410834
"77","ASV_331",6904.5,0.588823539021202,0.731280846848912
"78","Filifactor",6432,0.155680444498566,0.61758015604326
"79","Dialister",6383.5,0.131034817186604,0.61758015604326
"80","ASV_339",6621.5,0.285874551061944,0.61758015604326
"81","Peptococcus",6652.5,0.312752730758967,0.61758015604326
"82","Staphylococcus",6661.5,0.320820860282213,0.61758015604326
"83","Hyphomicrobium",6506.5,0.20012005993708,0.61758015604326
"84","ASV_383",6149.5,0.0517147380192749,0.61758015604326
"85","Psychrobacter",6645,0.306082277550894,0.61758015604326
"86","ASV_409",6861,0.53424968157801,0.703055009410834
"87","F0332",6593.5,0.263016130731877,0.61758015604326
"88","ASV_421",6781.5,0.441612601875193,0.647698482750283
"89","ASV_422",6312,0.100353591851847,0.61758015604326
"90","ASV_428",6457,0.169658909541018,0.61758015604326
"91","Peptoanaerobacter",6800,0.46231552383074,0.659227691388277
"92","Delftia",6614.5,0.280034593045675,0.61758015604326
"93","Sphingopyxis",6611.5,0.277563839638471,0.61758015604326
"94","Lentimicrobium",6239.5,0.0753986021351266,0.61758015604326
"95","ASV_461",7255.5,0.911840339992754,0.93615608239256
"96","ASV_472",6539,0.222193402609935,0.61758015604326
"97","ASV_485",6466.5,0.175222453780283,0.61758015604326
"98","Amnipila",6559.5,0.236983041095782,0.61758015604326
"99","Bulleidia",6358,0.119349607270405,0.61758015604326
"100","Anaeroglobus",6678,0.336018418393717,0.635456116528177
"101","ASV_508",6725.5,0.382301845116746,0.647698482750283
"102","Rikenellaceae_RC9_gut_group",6509.5,0.202086630428619,0.61758015604326
"103","ASV_525",6560,0.237348714021413,0.61758015604326
"104","Sneathia",6660.5,0.319912011204373,0.61758015604326
"105","ASV_533",6566.5,0.242176905360293,0.61758015604326
"106","ASV_540",6276.5,0.0874193652783033,0.61758015604326
"107","Centipeda",6776.5,0.436129828319432,0.647698482750283
"108","ASV_561",6636,0.298245032629194,0.61758015604326
"109","Acinetobacter",6755,0.412911652555633,0.647698482750283
"110","ASV_572",6592.5,0.262215375405841,0.61758015604326
"111","ASV_586",6477,0.181517141749211,0.61758015604326
"112","Defluviitaleaceae_UCG-011",6254.5,0.0800975828605256,0.61758015604326
"113","ASV_591",6691,0.348311247841454,0.646264242982938
"114","ASV_596",6758.5,0.416639581400232,0.647698482750283
"115","Johnsonella",7107.5,0.87065906571459,0.905956054865182
"116","ASV_639",6509.5,0.202095547194431,0.61758015604326
"117","ASV_644",6644.5,0.305645616983294,0.61758015604326
"118","Rodentibacter",6976,0.683617912643828,0.75197970390821
"119","ASV_682",6406.5,0.142299701479829,0.61758015604326
"120","ASV_689",6899,0.581760977087756,0.728383662370036
"121","Kingella",6888,0.567827913462989,0.719132935410185
"122","Shuttleworthia",7038,0.77016728258437,0.823651121652729
"123","Family_XIII_UCG-001",6925.5,0.616020954959698,0.746029406652274
"124","Fretibacterium",6273,0.0862201352489931,0.61758015604326
"125","Alysiella",6648.5,0.309176470211371,0.61758015604326
"126","ASV_817",6889.5,0.569702715065211,0.719132935410185
"127","ASV_821",6583.5,0.255152935779297,0.61758015604326
"128","ASV_844",6624.5,0.28840314124156,0.61758015604326
"129","Lactobacillus",7238.5,0.936964507481524,0.949292987843123
"130","ASV_854",6628.5,0.291803177670166,0.61758015604326
"131","ASV_860",6860,0.533033619740425,0.703055009410834
"132","ASV_861",6555.5,0.234044651759075,0.61758015604326
"133","ASV_894",6780.5,0.440514254001053,0.647698482750283
"134","Olsenella",6937.5,0.631820078437733,0.749922981501955
"135","ASV_920",6602,0.26981154172091,0.61758015604326
