"","ASVs","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"68","Capnocytophaga",2.55513614889468,-2.20070778942157e-06,0.00144269160450566,0.253793157148748,0.999307791311098
"69","ASV_286",0,3.6187352887939e-07,0.00144269505927873,1,NA
"70","Atopobium",2.35383879305404,-2.54387708667269e-07,0.00144269182374857,0.902128844821729,0.999307791311098
"71","Butyrivibrio",0.821213351766411,1.65626419432601e-06,0.0014426944665037,0.133827300078252,0.999307791311098
"72","Kingella",1.68979969637068,8.49242577484454e-07,0.00144269421726733,0.919701716306378,0.999307791311098
"73","ASV_307",1.18525985600545,5.60717655846038e-07,0.0014426941317447,0.402178800282629,0.999307791311098
"74","Mycoplasma",1.37602991639078,1.83177108738625e-06,0.00144269393775809,0.547584188796765,0.999307791311098
"75","Parvimonas",1.49561620898063,2.96493493446161e-06,0.00144269531659333,0.666821437501079,0.999307791311098
"76","ASV_329",0.107667847182866,4.09244668137858e-08,0.00144269486317211,0.771802050668949,0.999307791311098
"77","ASV_331",0.765758343575127,-2.35740348012627e-07,0.00144269398265383,0.88505875304222,0.999307791311098
"78","Filifactor",1.18177513140796,3.5074456041899e-07,0.00144269342052969,0.332635151732037,0.999307791311098
"79","Dialister",0.725257714770074,4.20642542042628e-07,0.00144269446580959,0.332970976018931,0.999307791311098
"80","ASV_339",0.0711585279118699,-2.68188539434058e-07,0.00144269497357406,0.91931957076283,0.999307791311098
"81","Peptococcus",0.981789195689999,1.74230958660257e-06,0.00144269287704309,0.74304779306423,0.999307791311098
"82","Staphylococcus",0.0398692492183619,2.90535216052005e-07,0.00144269504325643,0.881975922433315,0.999307791311098
"83","Hyphomicrobium",0.0472961307196873,3.15929789243214e-07,0.00144269503146747,0.822296925900842,0.999307791311098
"84","ASV_383",0.317106434168343,-4.25850744710123e-07,0.00144269501079395,0.404323006887119,0.999307791311098
"85","ASV_409",0.188678498127821,-3.49198328573707e-08,0.00144269475032787,0.982924999079685,0.999307791311098
"86","F0332",0.627590789614489,-1.10388892505853e-07,0.00144269428513557,0.90791026145757,0.999307791311098
"87","ASV_422",0.632236427520965,3.78191545741105e-07,0.00144269461083413,0.878571497867967,0.999307791311098
"88","ASV_426",0,3.29339035237979e-07,0.00144269504313071,1,NA
"89","Peptoanaerobacter",0.481411162864549,6.96242950165128e-07,0.00144269450641526,0.451041579888665,0.999307791311098
"90","Lentimicrobium",0.621235458999239,-6.29992380302247e-07,0.00144269451059926,0.978408234581587,0.999307791311098
"91","Delftia",0.0689367669026894,2.34603805100188e-07,0.00144269502862619,0.769531588113243,0.999307791311098
"92","Sphingopyxis",0.0260995817891554,3.32433934215993e-07,0.00144269504245658,0.875574347346943,0.999307791311098
"93","Lactobacillus",0.414884994115102,4.43516299645484e-07,0.00144269487263213,0.570082149387395,0.999307791311098
"94","ASV_461",0.343408616030458,-5.3808893854665e-07,0.00144269474908464,0.496976369749869,0.999307791311098
"95","ASV_472",0.444735411454922,-4.03202667988852e-08,0.0014426945941526,0.550685576057244,0.999307791311098
"96","ASV_485",0.237425961761281,-5.01391585605386e-08,0.00144269470409288,0.986731062395029,0.999307791311098
"97","Amnipila",0.303570374098552,4.54676679477399e-07,0.0014426947117371,0.722787678793252,0.999307791311098
"98","Rodentibacter",0.0480983213910216,-3.53532664666364e-07,0.00144269505627156,0.901040787825697,0.999307791311098
"99","Bulleidia",0.260852284313168,-6.95894717375286e-08,0.00144269448843045,0.988714924460095,0.999307791311098
"100","Anaeroglobus",0.311280909273355,6.66067663103204e-08,0.00144269472777013,0.660944723686923,0.999307791311098
"101","Tannerella",1.14604296091931,9.3132018502899e-07,0.00144269306465758,0.504364782908269,0.999307791311098
"102","Shuttleworthia",0.0745645874133164,-1.14416534337372e-07,0.00144269487796272,0.81848133549534,0.999307791311098
"103","ASV_508",0.205395741822503,-1.16635625224558e-07,0.00144269479844887,0.974846512616711,0.999307791311098
"104","Rikenellaceae_RC9_gut_group",0.210446682955355,1.95951912861846e-07,0.00144269469072935,0.664663337536203,0.999307791311098
"105","Sneathia",0.0410341159123339,-3.79927469060865e-07,0.00144269498766842,0.833945710893552,0.999307791311098
"106","Alysiella",0.4854403125003,3.31010893835098e-08,0.00144269471664582,0.701759785297875,0.999307791311098
"107","ASV_529",0.14968685651991,-3.56043253707609e-07,0.0014426950586345,0.675178884204607,0.999307791311098
"108","ASV_540",0.0916006786245635,-6.15551428385105e-08,0.0014426948721603,0.99095293053675,0.999307791311098
"109","Centipeda",0.580583334215811,5.85105009985259e-08,0.0014426943152802,0.812258520626025,0.999307791311098
"110","ASV_561",0.0198938402518221,-2.13980081483125e-07,0.00144269489133505,0.945458019201345,0.999307791311098
"111","Defluviitaleaceae_UCG-011",0.555724885322736,3.08136484381887e-07,0.00144269420236591,0.972594521479933,0.999307791311098
"112","ASV_591",0.0474936288277576,-2.36345369527108e-07,0.00144269492705245,0.872502778257157,0.999307791311098
"113","ASV_596",0.0572332931313809,-2.95294837290753e-07,0.00144269499762438,0.979989927389214,0.999307791311098
"114","ASV_613",0,3.31458449527798e-07,0.00144269502743446,1,NA
"115","ASV_639",0.120224205647141,-9.72684846063265e-08,0.00144269477569733,0.995541365832825,0.999307791311098
"116","ASV_644",0.101916722136514,-2.17245372708148e-07,0.00144269490187959,0.86863078816984,0.999307791311098
"117","ASV_682",0.223273972588263,3.76489928171263e-07,0.00144269461816518,0.67804342352647,0.999307791311098
"118","ASV_689",0.165294598659335,-3.76935786409757e-07,0.00144269505328012,0.66618113748926,0.999307791311098
"119","Family_XIII_UCG-001",0.180447051560719,5.14275393459893e-09,0.00144269451198647,0.766643410851465,0.999307791311098
"120","ASV_709",0.014916174167983,-3.1845045122587e-07,0.00144269501874125,0.970909798694568,0.999307791311098
"121","Fretibacterium",0.274207131601136,5.09810089207898e-07,0.00144269431487745,0.937043883825314,0.999307791311098
"122","ASV_817",0.105840812025564,-2.24245781175657e-07,0.00144269494307145,0.835076314107862,0.999307791311098
"123","ASV_821",0.103715230522814,-4.18849276593395e-07,0.00144269493842496,0.832984467635411,0.999307791311098
"124","ASV_854",0.0332301163946726,-1.09872648388908e-07,0.00144269489459912,0.979825704814583,0.999307791311098
"125","ASV_860",0.0405914076850611,-2.87974905384523e-07,0.00144269502805271,0.92811384039032,0.999307791311098
"126","ASV_866",0,3.57958852579408e-07,0.00144269491130359,1,NA
"127","ASV_894",0.0588436310412344,-1.36265251954054e-07,0.00144269489731375,0.95372307128054,0.999307791311098
"128","ASV_897",0.0116838046959697,3.46548796079529e-07,0.00144269505022181,0.921980120734099,0.999307791311098
"129","Scardovia",0.0848029662271499,-8.86152697725746e-08,0.0014426948816477,0.950742789887931,0.999307791311098
"130","Acinetobacter",0.0291212997258069,-3.13128252620507e-07,0.00144269502511105,0.940759035521751,0.999307791311098
"131","ASV_934",0.12330960693475,2.2519775471837e-07,0.00144269481969722,0.972494765714425,0.999307791311098
"132","Olsenella",0.0314740069936384,-4.30361351540531e-07,0.00144269505539541,0.977995790059007,0.999307791311098
"133","Prevotellaceae_YAB2003_group",0.165798399705074,2.47488689805443e-07,0.00144269494223851,0.88235625717458,0.999307791311098
"134","ASV_976",0.0594588440818036,3.32340110595364e-07,0.00144269503640877,0.790297697647256,0.999307791311098
"135","Mobiluncus",0.060181259218061,1.45614230951881e-07,0.00144269489957147,0.895633708970265,0.999307791311098
"136","ASV_1004",0.0426702222521895,3.16024298437089e-07,0.00144269502992556,0.849405808191131,0.999307791311098
"137","Desulfomicrobium",0.082956258030167,2.30254734045461e-07,0.00144269503043482,0.740967930746468,0.999307791311098
"138","ASV_1054",0.0695547127695171,-1.64679972862859e-07,0.00144269491267681,0.989438069688749,0.999307791311098
"139","ASV_1068",0.0400976353433829,-2.85143898700322e-07,0.00144269498786673,0.888359539075993,0.999307791311098
"140","ASV_1095",0.100519353545855,3.28524575779269e-07,0.00144269498685896,0.728328794096328,0.999307791311098
"141","Johnsonella",0.356033475920772,7.41955891306638e-07,0.00144269468197805,0.696023864129898,0.999307791311098
"142","Proteus",0.0592771861511823,3.08875027145679e-07,0.00144269500711739,0.921284316298982,0.999307791311098
"143","ASV_1202",0.0382325727191093,2.49210758510846e-07,0.00144269497882576,0.924022256419031,0.999307791311098
"144","ASV_1234",0.05741675753773,-5.90570303851603e-08,0.00144269487475575,0.999307791311098,0.999307791311098
"145","ASV_1258",0.0905741910454615,3.05626172832361e-07,0.00144269503834631,0.726610958306451,0.999307791311098
"146","ASV_1325",0.0389143006629574,-3.22571938898117e-07,0.00144269499417587,0.964568402934804,0.999307791311098
"147","ASV_1343",0.0566374047152193,3.18641863432834e-07,0.00144269503413816,0.809411782674247,0.999307791311098
"148","ASV_1456",0.0483372074642946,1.92258295051039e-07,0.00144269493262886,0.912256012162669,0.999307791311098
"149","ASV_1494",0.0956097491487632,6.75140425739171e-08,0.00144269487483055,0.899586105548466,0.999307791311098
"150","Desulfobulbus",0.0140447347810698,2.75355309992304e-07,0.00144269500808951,0.913734277964305,0.999307791311098
"151","ASV_1531",0.0451236424009365,-4.84085797105304e-08,0.00144269487352829,0.987618151494651,0.999307791311098
"152","Roseburia",0.0407573597430296,-1.59636751813905e-07,0.00144269491338739,0.956336362101746,0.999307791311098
"153","ASV_1628",0.0479306694008758,1.42288226196817e-07,0.00144269491112884,0.878287506876035,0.999307791311098
"154","ASV_1636",0.0256480740659218,-2.33949386378041e-07,0.00144269494604498,0.925200701415151,0.999307791311098
"155","ASV_1660",0.0708516784335414,-4.4063220769728e-08,0.00144269487143577,0.97295278232464,0.999307791311098
"156","Avibacterium",0.0246857420196156,1.83739373137143e-07,0.00144269492016949,0.95335059698334,0.999307791311098
