"","OTU","rab.all","rab.win.Baseline","rab.win.Week 48","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"91","Delftia",0.024531102066538,-0.00420491334693462,0.0530954569610902,0.00444882928351209,4.35501121163884,0.000826795117179825,0.499600000001334,0.487579166473469,0.887406642814568,0.489696338113017,0.892981151847961,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Delftia",NA
"92","Sphingopyxis",0.00626093078004075,-0.0299673770084592,0.045206111546241,0.148848355372195,4.38405017121771,0.0281487551611549,0.486902619519775,0.496616027923812,0.880055366831376,0.471410888431156,0.880585792228292,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingopyxis",NA
"93","Lactobacillus",0.14662939657547,0.200650352476939,0.0898970444888203,-0.165889129492705,4.47101672321495,-0.032463066754946,0.484503099431809,0.481293822733566,0.883992588381633,0.480536174932561,0.88212656925554,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus",NA
"94","ASV_461",0.152500994749076,0.194219217076476,0.114967639578768,-0.107451702756308,4.52425982207035,-0.0202752081247789,0.488800000037352,0.478405735559173,0.874171093956556,0.509388498535904,0.887280639633014,"Bacteria","Patescibacteria","Gracilibacteria","Absconditabacteriales_(SR1)","ASV_461","ASV_461",NA
"95","ASV_472",0.122630871146004,0.162151416504179,0.0705797523155649,-0.129828781334054,4.54743725183791,-0.0262389683459635,0.486000000046703,0.468125213796494,0.866632938820972,0.469576239669501,0.87250978751698,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","ASV_472",NA
"96","ASV_485",0.138673670029284,0.196517035710594,0.0826160055610003,-0.128182282824522,4.51200033817828,-0.0255054554443416,0.484800000050714,0.533221010017555,0.888328638458013,0.505588760049119,0.888472289266503,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","ASV_485",NA
"97","Amnipila",0.180675988810243,0.0730627378773505,0.295823272145848,0.205123417416109,4.54138335851084,0.040868024998753,0.479200000069454,0.435367160281969,0.857605424015098,0.438944180379711,0.864307731303256,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","Amnipila",NA
"98","Rodentibacter",-0.0173587405815514,0.0386420343667888,-0.06872643011382,-0.132540462339858,4.46692310456557,-0.0261936373839726,0.484103179417149,0.520494106604957,0.88061072903333,0.508968753349506,0.889479106241099,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Rodentibacter",NA
"99","Bulleidia",0.172304489775802,0.186524586033634,0.157563988337657,-0.138360504266067,4.57561595334636,-0.0283627615025992,0.484303139424479,0.512884305249538,0.893889572004421,0.51225627972976,0.890113017184314,"Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Bulleidia",NA
"100","Anaeroglobus",0.133818546348481,0.0683299864602338,0.20276524228963,0.126041772843977,4.53883957231771,0.0242864528790244,0.488000000040023,0.45839879060766,0.862552246393162,0.445351428372519,0.860766575939274,"Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Anaeroglobus",NA
"101","Tannerella",0.608232503475321,0.533799113188881,0.670688481950092,0.18036058956869,4.99768674695661,0.0301185039452219,0.484200000052719,0.531511334468311,0.901682018366227,0.559527872206218,0.904848893866856,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Tannerella",NA
"102","Shuttleworthia",0.0626184111934887,0.152336728503878,-0.010878980245753,-0.224073074088109,4.43228431272832,-0.0422953706609416,0.4797040592559,0.452601692928333,0.857138758936281,0.448501393631342,0.852765209906178,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Shuttleworthia",NA
"103","ASV_508",0.0952888238012441,0.122434087873194,0.0658244016397207,-0.106997064939476,4.59833949856996,-0.0200364075418637,0.490101979637072,0.577242537070485,0.913344645336941,0.55066530060747,0.902550953397192,"Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Selenomonadaceae","ASV_508",NA
"104","Rikenellaceae_RC9_gut_group",0.17601869859955,0.14974009763185,0.201178889219096,-0.104143214581547,4.51658218480138,-0.0168051148262926,0.488902219593085,0.55022753900022,0.910014281748757,0.55748541474719,0.91299714631585,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenellaceae_RC9_gut_group",NA
"105","Sneathia",0.0220815763365554,0.0201730991520606,0.0228460556305619,0.00203771635169225,4.42197028969876,0.000549024096484249,0.499900019996334,0.535168440527119,0.898920177268058,0.523235681221263,0.901095753589342,"Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Sneathia",NA
"106","Alysiella",0.077607882939521,0.138164548404803,0.0163738915488292,-0.139038873667554,4.6098825698083,-0.0249256255486983,0.486502699505113,0.514940496120259,0.891985092610623,0.513979143483216,0.877192109806919,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Neisseriaceae","Alysiella",NA
"107","ASV_529",0.0347512069525049,0.0775377405983511,-0.00760839478714992,-0.0938430222814874,4.53949798076398,-0.0181279747744013,0.490101979637072,0.456123348333125,0.876608304829827,0.478263825398184,0.875886060784736,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","ASV_529",NA
"108","ASV_540",0.0504648313556189,0.0695663630848689,0.0354280140329726,-0.0628244410147429,4.45787690075584,-0.0110028026014635,0.493200000022671,0.512124465339106,0.871328338941177,0.508996324306469,0.888121253887432,"Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","ASV_540","ASV_540",NA
"109","Centipeda",0.191828294471442,0.162454436139543,0.217879705263685,0.0637562492955093,4.64111167823468,0.00982459411496377,0.4947010598057,0.516859423581266,0.880403085608144,0.51559298262541,0.88897929352141,"Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Selenomonadaceae","Centipeda",NA
"110","ASV_561",0.0349891644915097,0.00703251435476293,0.0593930068093442,0.0366306795043236,4.30417324433052,0.00625086382447077,0.494501099798368,0.489244991195411,0.873766378742432,0.499513339352253,0.888754538762983,"Bacteria","Patescibacteria","Gracilibacteria","ASV_561","ASV_561","ASV_561",NA
"111","Defluviitaleaceae_UCG-011",0.291902608322959,0.263269374618094,0.315656575659958,-0.00647867523262047,4.63174041565389,-0.00112441431921104,0.499200000002666,0.556473768900395,0.899808086541253,0.55784964119373,0.908509528293776,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Defluviitaleaceae","Defluviitaleaceae_UCG-011",NA
"112","ASV_591",0.0376133314790925,0.0340260261644296,0.0414030230349258,-0.0941408027112773,4.48047065465562,-0.0180891059153843,0.491501699688392,0.493382972550187,0.890647965813859,0.496407609082455,0.878592058579152,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","ASV_591",NA
"113","ASV_596",0.0217431865005828,0.0356792590135013,0.00581720453336487,-0.0762992805301108,4.45156287992616,-0.0139127110576206,0.492800000024005,0.516159194558457,0.887379150570469,0.51582940009001,0.884899839912899,"Bacteria","Patescibacteria","Gracilibacteria","ASV_596","ASV_596","ASV_596",NA
"114","ASV_613",0.0310504324453511,0.03327039440771,0.0290601781122533,-0.0569296341029828,4.45865384575142,-0.0116167036161441,0.493400000022004,0.496640679549792,0.881828327462448,0.496716387993905,0.893017345441268,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","ASV_613",NA
"115","ASV_639",0.0771362053490074,0.0459366183925169,0.11919694547614,0.0157562908200983,4.3746546949489,0.0024374795031925,0.498600000004667,0.486912457046372,0.88041923929272,0.508557715064041,0.893340762608187,"Bacteria","Firmicutes","Bacilli","RF39","ASV_639","ASV_639",NA
"116","ASV_644",0.051691681377652,0.0458369099577745,0.0587973037894169,-0.0461117512319467,4.48283815276317,-0.0108230660564585,0.494400000018669,0.501905052271984,0.89240935014015,0.487102925965002,0.8807115953187,"Bacteria","Proteobacteria","Gammaproteobacteria","Cardiobacteriales","Cardiobacteriaceae","ASV_644",NA
"117","ASV_682",0.18744941212411,0.181789726736912,0.19035642405799,0.0168740042596589,4.45560639902406,0.00322281859529499,0.498600000004667,0.509718696917393,0.881658870854072,0.520216587092955,0.888433929119464,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","ASV_682",NA
"118","ASV_689",0.0261857474142779,0.089377343235145,-0.0360510334766921,-0.0692580507913982,4.50128449748785,-0.0117607426561037,0.49380000002067,0.468521780814525,0.853566862957702,0.484764358923534,0.859041997533731,"Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","ASV_689","ASV_689",NA
"119","Family_XIII_UCG-001",0.204001879023471,0.166039816120287,0.237708029476954,0.0751742502014103,4.33961028204726,0.0168536344306541,0.491400000028675,0.503223093542678,0.887810017682546,0.502774100860029,0.891175083262611,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","Family_XIII_UCG-001",NA
"120","ASV_709",-0.0131374335429912,0.0172993557377579,-0.0359956770179704,-0.00216335325953132,4.37302031463475,-0.000317197001632944,0.499900019996334,0.479624916820251,0.881219462411245,0.509556045085458,0.888299174398154,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","ASV_709",NA
"121","Fretibacterium",0.296606021862205,0.363441156875123,0.23185236023201,-0.133326545668345,4.58867985419488,-0.0261021509468904,0.486400000045367,0.497550035087706,0.886823051084722,0.518618516971493,0.894985362356232,"Bacteria","Synergistota","Synergistia","Synergistales","Synergistaceae","Fretibacterium",NA
"122","ASV_817",0.0134011310666802,-0.00365082603328659,0.0228084239452455,0.0704034136498546,4.32894173554707,0.0146147747755621,0.492301539717719,0.501186131654899,0.8938726335368,0.506916673086718,0.888343564067187,"Bacteria","Firmicutes","Bacilli","RF39","ASV_817","ASV_817",NA
"123","ASV_821",0.0575890086218092,0.0866467025315103,0.029494670188539,-0.121635810626977,4.38074652736777,-0.0212821438958359,0.488102379563761,0.470648093457326,0.882527502044937,0.488045044198427,0.886977485184411,"Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadaceae","ASV_821",NA
"124","ASV_854",0.0172630551238591,0.015295621121302,0.0213389629121519,-0.0435604838325592,4.36532279388331,-0.00849397539350888,0.495300939827696,0.566272530972139,0.91277022765591,0.541421784768899,0.90893742961113,"Bacteria","Proteobacteria","Gammaproteobacteria","Cardiobacteriales","Cardiobacteriaceae","ASV_854",NA
"125","ASV_860",0.0153602210060022,-0.00534674526967294,0.0379604073683195,-0.0336468931033318,4.29009811505524,-0.00768506109014224,0.495500899835028,0.508738992785238,0.890448071876127,0.524162773120779,0.902171728834119,"Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","ASV_860","ASV_860",NA
"126","ASV_866",-0.00702140450247413,-0.0295360163823322,0.0147125752773647,0.0186232155540864,4.32571554182612,0.00412852702074259,0.498300339937677,0.502697757889445,0.903631353612804,0.514410219678012,0.900065472560048,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","ASV_866",NA
"127","ASV_894",-0.0128304660190324,-0.0137422048968467,-0.0114962385036721,0.0174865857325139,4.38265833072212,0.00292548093099471,0.497500499908348,0.461714972606396,0.879784961764088,0.464995707396614,0.885203213164307,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Neisseriaceae","ASV_894",NA
"128","ASV_897",-0.00228394981886382,-0.0481547317233471,0.0534396136366144,0.0368310253214403,4.29894711456971,0.00742768568336002,0.496400000012001,0.462955900884727,0.876086579614599,0.441567003372732,0.869301340626883,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Neisseriaceae","ASV_897",NA
"129","Scardovia",0.0652411114048226,0.0517708993159154,0.076700122515974,0.00939795832187595,4.34037832114202,0.00293700083517448,0.499000000003333,0.481140293921787,0.890469761062048,0.492014185155863,0.887366731140184,"Bacteria","Actinobacteriota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Scardovia",NA
"130","Acinetobacter",0.0227225817635235,0.0358966047889862,0.00954161756319394,-0.0692282545794001,4.3597611123637,-0.0149686903430278,0.492000000026674,0.482011230968973,0.874021306815299,0.47209442690616,0.868506076948295,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA
"131","ASV_934",0.0595351388982168,0.0855403310328411,0.0331394716414772,-0.128952403476566,4.43876057133556,-0.0266752901138172,0.487702459549099,0.504887135774197,0.877488339054855,0.484037256659914,0.880533259807685,"Bacteria","Firmicutes","Clostridia","Clostridia_UCG-014","ASV_934","ASV_934",NA
"132","Olsenella",0.000164515345767668,0.0550854142074666,-0.0493426859341426,-0.106376713546856,4.37104352012214,-0.019646717065069,0.489800000034014,0.490295121808256,0.869482886309336,0.471342329105093,0.873031495928077,"Bacteria","Actinobacteriota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Olsenella",NA
"133","Prevotellaceae_YAB2003_group",0.0289734499857666,-0.0259086968533122,0.0892663163201801,0.106947771778861,4.47833400787171,0.0211555224000498,0.488302339571091,0.514159068515595,0.888407314763676,0.509844398391304,0.888053765616965,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae_YAB2003_group",NA
"134","ASV_976",0.00767835831430119,-0.0203112919881647,0.0346364741776792,0.0748879884053926,4.31338132475135,0.0135245196996472,0.492101579710387,0.456072420754246,0.867912498815096,0.467645913033014,0.877970147833351,"Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Rs-M59_termite_group","ASV_976",NA
"135","Mobiluncus",0.0501097765639784,0.0485094408821913,0.0525665201743672,0.0182210937826079,4.33943205973471,0.00341453148314849,0.49770045991568,0.532419385955737,0.889435862293799,0.520977426709507,0.892313597192482,"Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Actinomycetaceae","Mobiluncus",NA
"136","ASV_1004",0.0374287764455952,0.0116677440412971,0.0677824384305925,0.0149103869215219,4.40490160070903,0.00303156712292112,0.498400000005334,0.493426052983278,0.887181635730421,0.483762590309366,0.881037727125733,"Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","ASV_1004","ASV_1004",NA
"137","Desulfomicrobium",0.00402935230342649,-0.0353588769532758,0.0367791927673844,0.116923983774909,4.35316172088854,0.0216839052055828,0.487502499541768,0.521924762189696,0.885707142823878,0.535374475942655,0.896935707212238,"Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfomicrobiaceae","Desulfomicrobium",NA
"138","ASV_1054",0.036338380702615,0.0338699809830203,0.0381243644182252,0.0314789169989185,4.2965824029047,0.00608389317366456,0.497100579893684,0.502446226163313,0.895490306763279,0.506335296504971,0.896447692385843,"Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadaceae","ASV_1054",NA
"139","ASV_1068",-0.00299305436542685,-0.0172038223810338,0.0116800066018321,0.0232042719650885,4.45204668862641,0.00519478802739468,0.49670065987902,0.511396495734059,0.890632671104125,0.509178629975249,0.889683062683311,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","ASV_1068",NA
"140","ASV_1095",0.10635682658545,0.0464113536882511,0.168528897584213,0.0834396279781533,4.39723180266927,0.0179878465649374,0.490600000031345,0.481745597705064,0.868296672586603,0.453938237328688,0.871444717959348,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","ASV_1095",NA
"141","Johnsonella",0.223396090339667,0.117944476441393,0.326458597220167,0.200928361199058,4.53552920869234,0.0381549756524324,0.477200000076158,0.465713721812382,0.876560196511002,0.442631342277989,0.865470991786759,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Johnsonella",NA
"142","Proteus",0.0138158585929409,0.0148211960647524,0.0110674239916051,0.0162410638340598,4.3761058806233,0.00195648206763261,0.498900219959673,0.526990543112966,0.893203998821842,0.518452253729393,0.89724856028237,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Morganellaceae","Proteus",NA
"143","ASV_1202",0.0391685778647268,-0.0382244908456588,0.120673615513921,0.201469367979515,4.34481515247705,0.0397987255442599,0.479304139241242,0.48470001834791,0.870516253229938,0.448487670554259,0.875579868126714,"Bacteria","Firmicutes","Clostridia","Clostridia_vadinBB60_group","ASV_1202","ASV_1202",NA
"144","ASV_1234",0.00431716497051315,0.0178647601905437,-0.00888295181404075,-0.0512838514226948,4.34002812069698,-0.00921594617776172,0.495400000015334,0.457519892983763,0.851589806529323,0.461662706030574,0.855521550215191,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","ASV_1234",NA
"145","ASV_1258",0.0255911940948508,-0.0251249679971908,0.068579510045967,0.102041392200345,4.43737457721529,0.0211618577479807,0.488902219593085,0.473504816329717,0.879349463701877,0.454901777836663,0.876274842422597,"Bacteria","Bacteroidota","Bacteroidia","ASV_1258","ASV_1258","ASV_1258",NA
"146","ASV_1325",0.0246199630998296,0.0456278513535793,-0.000127991868771105,-0.0736356168583141,4.40332209530123,-0.0147378632985801,0.492400000025339,0.479446520457806,0.888160380978125,0.479211963763805,0.896775743367337,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","ASV_1325",NA
"147","ASV_1343",0.0138930480320738,-0.00840057503353897,0.0338877505933155,0.0991745475454779,4.36988525684988,0.0196686090163958,0.487702459549099,0.521884420997072,0.879451643187673,0.512261686248985,0.889350550090746,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","ASV_1343",NA
"148","ASV_1456",0.0282620400113238,0.0256688303990966,0.0313166064205959,0.00682440262330086,4.39111762457717,0.00122595197812023,0.499400000002,0.541146689939276,0.901192592321068,0.532746159722877,0.900764156754176,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","ASV_1456",NA
"149","ASV_1494",0.0105153662775637,-0.00651549420132014,0.0265743288028339,-0.0426618477070981,4.41023286081044,-0.00867695307931914,0.494800000017335,0.514889670036706,0.882023111097067,0.494085747961221,0.875391066657197,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","ASV_1494",NA
"150","Desulfobulbus",0.0265815559112541,-0.0183120330588933,0.0731348352493422,0.0575457949515883,4.32830391641533,0.0115361453455004,0.493701259769042,0.50562447078794,0.882447175396512,0.491705751937494,0.881799198031178,"Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfobulbaceae","Desulfobulbus",NA
"151","ASV_1531",-0.0133792474272676,-0.0123388490414307,-0.0145698851964573,-0.00936306974034551,4.40874318329099,-0.00160643805202366,0.499100179967006,0.461464796804432,0.854354508650518,0.485384989073677,0.863071445497417,"Bacteria","Firmicutes","Bacilli","Izemoplasmatales","ASV_1531","ASV_1531",NA
"152","Roseburia",0.0302803052018472,0.0355248134170436,0.0252400195998632,-0.021562123385058,4.27871066849799,-0.00480655401990916,0.497600000008,0.483692909053836,0.883303800142816,0.472564168739806,0.887807336118805,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia",NA
"153","ASV_1628",0.0077218290334109,-0.0326486997606699,0.0572414556155216,0.134236795543216,4.39551768038858,0.0262609591567962,0.485702859475792,0.551623131815977,0.899893668507289,0.545370298130895,0.906093500084707,"Bacteria","Firmicutes","Bacilli","RF39","ASV_1628","ASV_1628",NA
"154","ASV_1636",0.0137593957654438,0.0249074997675356,0.00189483328547801,-0.0714807287999148,4.40094078360749,-0.013292998506672,0.492101579710387,0.508159711921899,0.889523154494545,0.502565571063138,0.897745164421742,"Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","ASV_1636","ASV_1636",NA
"155","ASV_1660",0.0104968448379203,-0.0135005029399249,0.0348169192308481,-0.0135205097653834,4.34040675181603,-0.00325535498436412,0.498100379930345,0.500213068085213,0.888935759778931,0.508418819452164,0.900644099977209,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","ASV_1660","ASV_1660",NA
"156","Avibacterium",0.0103950855714077,0.0102641921532332,0.0104479338796528,-0.0294108029560753,4.40312228503239,-0.00553151550700382,0.497100579893684,0.508197246192321,0.891346328277712,0.49889945812928,0.887289658303793,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Avibacterium",NA
"157","Pseudoramibacter",-0.0062639489758034,-0.0341294226598414,0.023902334298044,0.0769682515686165,4.34500079331613,0.0167439724505356,0.491400000028675,0.471502938015931,0.87131059259198,0.493742795245348,0.879489813531169,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriaceae","Pseudoramibacter",NA
"158","ASV_1738",0.0498764648543908,0.0778380642773655,0.0199111088095636,0.0191800345465571,4.39498982246128,0.00287123482782841,0.497400000008667,0.470195585914219,0.892541175740907,0.481375697539081,0.886679506300729,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","ASV_1738",NA
"159","ASV_1770",0.0367505499543261,0.0176724357235321,0.0605408148229829,0.105612872338996,4.34766873421187,0.0215556601986552,0.489302139607747,0.520089275892465,0.886208547429266,0.505685438614069,0.892583829623774,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","ASV_1770",NA
"160","Wolinella",0.012240577839103,-0.0285265163915067,0.0508548076625983,0.0913446951430688,4.31015261061816,0.0202392796546632,0.488902219593085,0.483071903949272,0.886009092663272,0.522830700625109,0.894682189368642,"Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Helicobacteraceae","Wolinella",NA
"161","ASV_2161",0.0029133564147692,-0.0257060891274481,0.0336610036402636,0.0570259272872429,4.2821016367785,0.0119794148792156,0.494800000017335,0.520144458686559,0.886955555957637,0.505669706046774,0.892657286988774,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Neisseriaceae","ASV_2161",NA
