"","ASVs","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"136","ASV_934",0.0917916654164224,1.91275848127899e-07,0.00144269492251376,0.764549673845711,NA
"137","Olsenella",0.0148235242512636,-3.25799174164137e-07,0.00144269503682723,0.975399771348989,NA
"138","Prevotellaceae_YAB2003_group",0.168392015173174,1.03398764032037e-07,0.00144269484812048,0.890285069248551,NA
"139","ASV_976",0.048513226167556,-2.33968342295152e-07,0.00144269495008292,0.764006173497915,NA
"140","Mobiluncus",0.03895163060916,3.28203369494675e-07,0.00144269503313447,0.787422564110473,NA
"141","ASV_1004",0.0764570435373809,4.02959315096403e-08,0.00144269488054497,0.878022659979693,NA
"142","Desulfomicrobium",0.0822590002555195,3.3646513812081e-07,0.00144269504347971,0.694918877067356,NA
"143","ASV_1054",0.143405216817093,-4.34814927848895e-07,0.00144269497570082,0.811855295921086,NA
"144","ASV_1095",0.0899570841312878,3.63308116462088e-07,0.00144269502084792,0.688381400011264,NA
"145","ASV_1121",0.026071080382358,-3.07221227630224e-07,0.00144269502331149,0.988110477843321,NA
"146","Johnsonella",0.459049178987871,4.80683628477494e-07,0.00144269437464143,0.968927166287267,NA
"147","ASV_1202",0.0238303041233757,3.43491911071289e-07,0.00144269504602107,0.829639238180376,NA
"148","ASV_1212",0,-1.59789045062857e-07,0.00144269488510249,1,NA
"149","ASV_1230",0.0833053296641357,-3.34053907777811e-07,0.00144269504308163,0.844380749841037,NA
