"","taxon","stat","p","p.adj"
"89","Lentimicrobium",5996,0.569838444770413,0.845473577823083
"90","Delftia",5705.5,0.242951119480334,0.845473577823083
"91","Sphingopyxis",5405.5,0.074014717960827,0.845473577823083
"92","ASV_461",6301.5,0.952297693793742,0.977887649889783
"93","ASV_472",6293,0.966268749850439,0.980072589134017
"94","ASV_485",6060,0.662621150652771,0.849998746284517
"95","Amnipila",5875.5,0.413984544616017,0.845473577823083
"96","Rodentibacter",6076,0.68672734455597,0.849998746284517
"97","Bulleidia",5430,0.0825818264321831,0.845473577823083
"98","Shuttleworthia",6071.5,0.679916150471265,0.849998746284517
"99","ASV_508",6044,0.638843068047603,0.849998746284517
"100","Rikenellaceae_RC9_gut_group",6277.5,0.991770522168457,0.991770522168457
"101","ASV_525",5767.5,0.298470579749597,0.845473577823083
"102","Sneathia",5875.5,0.413973817475569,0.845473577823083
"103","ASV_529",6074.5,0.68444946414578,0.849998746284517
"104","ASV_533",5942.5,0.497323799670162,0.845473577823083
"105","ASV_540",5607.5,0.17076296381631,0.845473577823083
"106","Centipeda",5808,0.338999032302415,0.845473577823083
"107","ASV_561",5841.5,0.375050178118647,0.845473577823083
"108","ASV_572",5785,0.31556253793127,0.845473577823083
"109","ASV_586",5755,0.286647650973134,0.845473577823083
"110","Defluviitaleaceae_UCG-011",6192,0.869736512267639,0.931123731063078
"111","ASV_591",5964,0.525848659964751,0.845473577823083
"112","ASV_639",5490.5,0.107160494271498,0.845473577823083
"113","ASV_644",5765.5,0.296557148586617,0.845473577823083
"114","ASV_682",5648.5,0.198726474978838,0.845473577823083
"115","ASV_689",6125,0.762486143032301,0.860274524114314
"116","Family_XIII_UCG-001",6151,0.803681081575252,0.891583699872545
"117","ASV_709",5929,0.479838421033495,0.845473577823083
"118","Fretibacterium",6001.5,0.577541810203092,0.845473577823083
"119","Alysiella",5971,0.535324438142409,0.845473577823083
"120","ASV_817",6009.5,0.588857945016843,0.849998746284517
"121","ASV_821",5843.5,0.377275305751775,0.845473577823083
"122","ASV_844",5936.5,0.489507174301352,0.845473577823083
"123","Lactobacillus",6188.5,0.864052253106173,0.931123731063078
"124","ASV_854",5787,0.317567749143576,0.845473577823083
"125","ASV_861",5867,0.404021220273439,0.845473577823083
"126","Olsenella",5897.5,0.440388499980706,0.845473577823083
"127","Acinetobacter",6074,0.68369306087359,0.849998746284517
"128","ASV_934",5806,0.336911266627693,0.845473577823083
"129","Prevotellaceae_YAB2003_group",5993,0.565610105228765,0.845473577823083
"130","ASV_1004",5621.5,0.179948394204566,0.845473577823083
"131","Desulfomicrobium",5737,0.270182627013048,0.845473577823083
"132","ASV_1095",5798,0.328669697363528,0.845473577823083
"133","ASV_1098",5795,0.325608135580984,0.845473577823083
"134","ASV_1121",5917.5,0.465212001860009,0.845473577823083
"135","Anaeroglobus",5842.5,0.376157709209878,0.845473577823083
"136","ASV_1325",5981,0.548982911756257,0.845473577823083
"137","Johnsonella",5592.5,0.16129203521762,0.845473577823083
"138","Roseburia",5988.5,0.559345717830957,0.845473577823083
"139","ASV_1738",6112,0.74212458721294,0.856761718571037
"140","ASV_1770",5925,0.474722859521821,0.845473577823083
"141","ASV_1802",5714.5,0.250526767721587,0.845473577823083
"142","ASV_1884",5848,0.382300873903419,0.845473577823083
